date,my_id,number_of_game_today,day_of_week,away_team,away_team_league,away_team_game_number,home_team,home_team_league,home_team_game_number,day_night,park_id
20230415,Chicago White SoxBaltimore Orioles20230415,0,Sat,Baltimore Orioles,AL,15,Chicago White Sox,AL,15,D,CHI12
20230415,Cincinnati RedsPhiladelphia Phillies20230415,0,Sat,Philadelphia Phillies,NL,15,Cincinnati Reds,NL,15,D,DYE01
20230415,Detroit TigersSan Francisco Giants20230415,0,Sat,San Francisco Giants,NL,14,Detroit Tigers,AL,14,D,DET05
20230415,Houston AstrosTexas Rangers20230415,0,Sat,Texas Rangers,AL,14,Houston Astros,AL,15,N,HOU03
20230415,Kansas City RoyalsAtlanta Braves20230415,0,Sat,Atlanta Braves,NL,15,Kansas City Royals,AL,15,D,KAN06
20230415,Los Angeles DodgersChicago Cubs20230415,0,Sat,Chicago Cubs,NL,14,Los Angeles Dodgers,NL,15,N,LOS03
20230415,Miami MarlinsArizona Diamondbacks20230415,0,Sat,Arizona Diamondbacks,NL,15,Miami Marlins,NL,15,D,MIA02
20230415,New York YankeesMinnesota Twins20230415,0,Sat,Minnesota Twins,AL,15,New York Yankees,AL,15,D,NYC21
20230415,Oakland AthleticsNew York Mets20230415,0,Sat,New York Mets,NL,15,Oakland Athletics,AL,15,D,OAK01
20230415,San Diego PadresMilwaukee Brewers20230415,0,Sat,Milwaukee Brewers,NL,15,San Diego Padres,NL,16,D,SAN02
20230415,Seattle MarinersColorado Rockies20230415,0,Sat,Colorado Rockies,NL,15,Seattle Mariners,AL,15,N,SEA03
20230415,St. Louis CardinalsPittsburgh Pirates20230415,0,Sat,Pittsburgh Pirates,NL,15,St. Louis Cardinals,NL,15,D,STL10
20230415,Toronto Blue JaysTampa Bay Rays20230415,0,Sat,Tampa Bay Rays,AL,15,Toronto Blue Jays,AL,15,D,TOR02
20230415,Washington NationalsCleveland Guardians20230415,0,Sat,Cleveland Guardians,AL,15,Washington Nationals,NL,15,D,WAS11
20230416,Boston Red SoxLos Angeles Angels20230416,0,Sun,Los Angeles Angels,AL,15,Boston Red Sox,AL,16,D,BOS07
20230416,Chicago White SoxBaltimore Orioles20230416,0,Sun,Baltimore Orioles,AL,16,Chicago White Sox,AL,16,D,CHI12
20230416,Cincinnati RedsPhiladelphia Phillies20230416,0,Sun,Philadelphia Phillies,NL,16,Cincinnati Reds,NL,16,D,DYE01
20230416,Detroit TigersSan Francisco Giants20230416,0,Sun,San Francisco Giants,NL,15,Detroit Tigers,AL,15,D,DET05
20230416,Houston AstrosTexas Rangers20230416,0,Sun,Texas Rangers,AL,15,Houston Astros,AL,16,N,HOU03
20230416,Kansas City RoyalsAtlanta Braves20230416,0,Sun,Atlanta Braves,NL,16,Kansas City Royals,AL,16,D,KAN06
20230416,Los Angeles DodgersChicago Cubs20230416,0,Sun,Chicago Cubs,NL,15,Los Angeles Dodgers,NL,16,D,LOS03
20230416,Miami MarlinsArizona Diamondbacks20230416,0,Sun,Arizona Diamondbacks,NL,16,Miami Marlins,NL,16,D,MIA02
20230416,New York YankeesMinnesota Twins20230416,0,Sun,Minnesota Twins,AL,16,New York Yankees,AL,16,D,NYC21
20230416,Oakland AthleticsNew York Mets20230416,0,Sun,New York Mets,NL,16,Oakland Athletics,AL,16,D,OAK01
20230416,San Diego PadresMilwaukee Brewers20230416,0,Sun,Milwaukee Brewers,NL,16,San Diego Padres,NL,17,D,SAN02
20230416,Seattle MarinersColorado Rockies20230416,0,Sun,Colorado Rockies,NL,16,Seattle Mariners,AL,16,D,SEA03
20230416,St. Louis CardinalsPittsburgh Pirates20230416,0,Sun,Pittsburgh Pirates,NL,16,St. Louis Cardinals,NL,16,D,STL10
20230416,Toronto Blue JaysTampa Bay Rays20230416,0,Sun,Tampa Bay Rays,AL,16,Toronto Blue Jays,AL,16,D,TOR02
20230416,Washington NationalsCleveland Guardians20230416,0,Sun,Cleveland Guardians,AL,16,Washington Nationals,NL,16,D,WAS11
20230417,Boston Red SoxLos Angeles Angels20230417,0,Mon,Los Angeles Angels,AL,16,Boston Red Sox,AL,17,N,BOS07
20230417,Chicago White SoxPhiladelphia Phillies20230417,0,Mon,Philadelphia Phillies,NL,17,Chicago White Sox,AL,17,N,CHI12
20230417,Cincinnati RedsTampa Bay Rays20230417,0,Mon,Tampa Bay Rays,AL,17,Cincinnati Reds,NL,17,N,DYE01
20230417,Colorado RockiesPittsburgh Pirates20230417,0,Mon,Pittsburgh Pirates,NL,17,Colorado Rockies,NL,17,N,DEN02
20230417,Detroit TigersCleveland Guardians20230417,0,Mon,Cleveland Guardians,AL,17,Detroit Tigers,AL,16,N,DET05
20230417,Houston AstrosToronto Blue Jays20230417,0,Mon,Toronto Blue Jays,AL,17,Houston Astros,AL,17,N,HOU03
20230417,Kansas City RoyalsTexas Rangers20230417,0,Mon,Texas Rangers,AL,16,Kansas City Royals,AL,17,N,KAN06
20230417,Los Angeles DodgersNew York Mets20230417,0,Mon,New York Mets,NL,17,Los Angeles Dodgers,NL,17,N,LOS03
20230417,Miami MarlinsSan Francisco Giants20230417,0,Mon,San Francisco Giants,NL,16,Miami Marlins,NL,17,N,MIA02
20230417,Oakland AthleticsChicago Cubs20230417,0,Mon,Chicago Cubs,NL,16,Oakland Athletics,AL,17,N,OAK01
20230417,San Diego PadresAtlanta Braves20230417,0,Mon,Atlanta Braves,NL,17,San Diego Padres,NL,18,N,SAN02
20230417,Seattle MarinersMilwaukee Brewers20230417,0,Mon,Milwaukee Brewers,NL,17,Seattle Mariners,AL,17,N,SEA03
20230417,St. Louis CardinalsArizona Diamondbacks20230417,0,Mon,Arizona Diamondbacks,NL,17,St. Louis Cardinals,NL,17,N,STL10
20230418,Boston Red SoxMinnesota Twins20230418,0,Tue,Minnesota Twins,AL,17,Boston Red Sox,AL,18,N,BOS07
20230418,Chicago White SoxPhiladelphia Phillies20230418,0,Tue,Philadelphia Phillies,NL,18,Chicago White Sox,AL,18,N,CHI12
20230418,Cincinnati RedsTampa Bay Rays20230418,0,Tue,Tampa Bay Rays,AL,18,Cincinnati Reds,NL,18,N,DYE01
20230418,Colorado RockiesPittsburgh Pirates20230418,0,Tue,Pittsburgh Pirates,NL,18,Colorado Rockies,NL,18,N,DEN02
20230418,Detroit TigersCleveland Guardians20230418,0,Tue,Cleveland Guardians,AL,18,Detroit Tigers,AL,17,N,DET05
20230418,Houston AstrosToronto Blue Jays20230418,0,Tue,Toronto Blue Jays,AL,18,Houston Astros,AL,18,N,HOU03
20230418,Kansas City RoyalsTexas Rangers20230418,0,Tue,Texas Rangers,AL,17,Kansas City Royals,AL,18,N,KAN06
20230418,Los Angeles DodgersNew York Mets20230418,0,Tue,New York Mets,NL,18,Los Angeles Dodgers,NL,18,N,LOS03
20230418,Miami MarlinsSan Francisco Giants20230418,0,Tue,San Francisco Giants,NL,17,Miami Marlins,NL,18,N,MIA02
20230418,New York YankeesLos Angeles Angels20230418,0,Tue,Los Angeles Angels,AL,17,New York Yankees,AL,17,N,NYC21
20230418,Oakland AthleticsChicago Cubs20230418,0,Tue,Chicago Cubs,NL,17,Oakland Athletics,AL,18,N,OAK01
20230418,San Diego PadresAtlanta Braves20230418,0,Tue,Atlanta Braves,NL,18,San Diego Padres,NL,19,N,SAN02
20230418,Seattle MarinersMilwaukee Brewers20230418,0,Tue,Milwaukee Brewers,NL,18,Seattle Mariners,AL,18,N,SEA03
20230418,St. Louis CardinalsArizona Diamondbacks20230418,0,Tue,Arizona Diamondbacks,NL,18,St. Louis Cardinals,NL,18,N,STL10
20230418,Washington NationalsBaltimore Orioles20230418,0,Tue,Baltimore Orioles,AL,17,Washington Nationals,NL,17,N,WAS11
20230419,Boston Red SoxMinnesota Twins20230419,0,Wed,Minnesota Twins,AL,18,Boston Red Sox,AL,19,N,BOS07
20230419,Chicago White SoxPhiladelphia Phillies20230419,0,Wed,Philadelphia Phillies,NL,19,Chicago White Sox,AL,19,D,CHI12
20230419,Cincinnati RedsTampa Bay Rays20230419,0,Wed,Tampa Bay Rays,AL,19,Cincinnati Reds,NL,19,N,DYE01
20230419,Colorado RockiesPittsburgh Pirates20230419,0,Wed,Pittsburgh Pirates,NL,19,Colorado Rockies,NL,19,D,DEN02
20230419,Detroit TigersCleveland Guardians20230419,0,Wed,Cleveland Guardians,AL,19,Detroit Tigers,AL,18,D,DET05
20230419,Houston AstrosToronto Blue Jays20230419,0,Wed,Toronto Blue Jays,AL,19,Houston Astros,AL,19,N,HOU03
20230419,Kansas City RoyalsTexas Rangers20230419,0,Wed,Texas Rangers,AL,18,Kansas City Royals,AL,19,D,KAN06
20230419,Los Angeles DodgersNew York Mets20230419,0,Wed,New York Mets,NL,19,Los Angeles Dodgers,NL,19,N,LOS03
20230419,Miami MarlinsSan Francisco Giants20230419,0,Wed,San Francisco Giants,NL,18,Miami Marlins,NL,19,D,MIA02
20230419,New York YankeesLos Angeles Angels20230419,0,Wed,Los Angeles Angels,AL,18,New York Yankees,AL,18,N,NYC21
20230419,Oakland AthleticsChicago Cubs20230419,0,Wed,Chicago Cubs,NL,18,Oakland Athletics,AL,19,N,OAK01
20230419,San Diego PadresAtlanta Braves20230419,0,Wed,Atlanta Braves,NL,19,San Diego Padres,NL,20,D,SAN02
20230419,Seattle MarinersMilwaukee Brewers20230419,0,Wed,Milwaukee Brewers,NL,19,Seattle Mariners,AL,19,D,SEA03
20230419,St. Louis CardinalsArizona Diamondbacks20230419,0,Wed,Arizona Diamondbacks,NL,19,St. Louis Cardinals,NL,19,N,STL10
20230419,Washington NationalsBaltimore Orioles20230419,0,Wed,Baltimore Orioles,AL,18,Washington Nationals,NL,18,N,WAS11
20230420,Arizona DiamondbacksSan Diego Padres20230420,0,Thu,San Diego Padres,NL,21,Arizona Diamondbacks,NL,20,N,PHO01
20230420,Boston Red SoxMinnesota Twins20230420,0,Thu,Minnesota Twins,AL,19,Boston Red Sox,AL,20,D,BOS07
20230420,Chicago CubsLos Angeles Dodgers20230420,0,Thu,Los Angeles Dodgers,NL,20,Chicago Cubs,NL,19,N,CHI11
20230420,New York YankeesLos Angeles Angels20230420,0,Thu,Los Angeles Angels,AL,19,New York Yankees,AL,19,D,NYC21
20230420,Philadelphia PhilliesColorado Rockies20230420,0,Thu,Colorado Rockies,NL,20,Philadelphia Phillies,NL,20,N,PHI13
20230420,Pittsburgh PiratesCincinnati Reds20230420,0,Thu,Cincinnati Reds,NL,20,Pittsburgh Pirates,NL,20,N,PIT08
20230420,San Francisco GiantsNew York Mets20230420,0,Thu,New York Mets,NL,20,San Francisco Giants,NL,19,N,SFO03
20230421,Los Angeles AngelsKansas City Royals20230421,0,Fri,Kansas City Royals,AL,20,Los Angeles Angels,AL,20,N,ANA01
20230421,Arizona DiamondbacksSan Diego Padres20230421,0,Fri,San Diego Padres,NL,22,Arizona Diamondbacks,NL,21,N,PHO01
20230421,Atlanta BravesHouston Astros20230421,0,Fri,Houston Astros,AL,20,Atlanta Braves,NL,20,N,ATL03
20230421,Baltimore OriolesDetroit Tigers20230421,0,Fri,Detroit Tigers,AL,19,Baltimore Orioles,AL,19,N,WIL02
20230421,Chicago CubsLos Angeles Dodgers20230421,0,Fri,Los Angeles Dodgers,NL,21,Chicago Cubs,NL,20,D,CHI11
20230421,Cleveland GuardiansMiami Marlins20230421,0,Fri,Miami Marlins,NL,20,Cleveland Guardians,AL,20,N,CLE08
20230421,Milwaukee BrewersBoston Red Sox20230421,0,Fri,Boston Red Sox,AL,21,Milwaukee Brewers,NL,20,N,MIL06
20230421,Minnesota TwinsWashington Nationals20230421,0,Fri,Washington Nationals,NL,19,Minnesota Twins,AL,20,N,MIN04
20230421,New York YankeesToronto Blue Jays20230421,0,Fri,Toronto Blue Jays,AL,20,New York Yankees,AL,20,N,NYC21
20230421,Philadelphia PhilliesColorado Rockies20230421,0,Fri,Colorado Rockies,NL,21,Philadelphia Phillies,NL,21,N,PHI13
20230421,Pittsburgh PiratesCincinnati Reds20230421,0,Fri,Cincinnati Reds,NL,21,Pittsburgh Pirates,NL,21,N,PIT08
20230421,Seattle MarinersSt. Louis Cardinals20230421,0,Fri,St. Louis Cardinals,NL,20,Seattle Mariners,AL,20,N,SEA03
20230421,San Francisco GiantsNew York Mets20230421,0,Fri,New York Mets,NL,21,San Francisco Giants,NL,20,N,SFO03
20230421,Tampa Bay RaysChicago White Sox20230421,0,Fri,Chicago White Sox,AL,20,Tampa Bay Rays,AL,20,N,STP01
20230421,Texas RangersOakland Athletics20230421,0,Fri,Oakland Athletics,AL,20,Texas Rangers,AL,19,N,ARL03
20230422,Los Angeles AngelsKansas City Royals20230422,0,Sat,Kansas City Royals,AL,21,Los Angeles Angels,AL,21,N,ANA01
20230422,Arizona DiamondbacksSan Diego Padres20230422,0,Sat,San Diego Padres,NL,23,Arizona Diamondbacks,NL,22,D,PHO01
20230422,Atlanta BravesHouston Astros20230422,0,Sat,Houston Astros,AL,21,Atlanta Braves,NL,21,N,ATL03
20230422,Baltimore OriolesDetroit Tigers20230422,0,Sat,Detroit Tigers,AL,20,Baltimore Orioles,AL,20,N,WIL02
20230422,Chicago CubsLos Angeles Dodgers20230422,0,Sat,Los Angeles Dodgers,NL,22,Chicago Cubs,NL,21,D,CHI11
20230422,Cleveland GuardiansMiami Marlins20230422,0,Sat,Miami Marlins,NL,21,Cleveland Guardians,AL,21,N,CLE08
20230422,Milwaukee BrewersBoston Red Sox20230422,0,Sat,Boston Red Sox,AL,22,Milwaukee Brewers,NL,21,N,MIL06
20230422,Minnesota TwinsWashington Nationals20230422,0,Sat,Washington Nationals,NL,20,Minnesota Twins,AL,21,D,MIN04
20230422,New York YankeesToronto Blue Jays20230422,0,Sat,Toronto Blue Jays,AL,21,New York Yankees,AL,21,D,NYC21
20230422,Philadelphia PhilliesColorado Rockies20230422,0,Sat,Colorado Rockies,NL,22,Philadelphia Phillies,NL,22,D,PHI13
20230422,Pittsburgh PiratesCincinnati Reds20230422,0,Sat,Cincinnati Reds,NL,22,Pittsburgh Pirates,NL,22,N,PIT08
20230422,Seattle MarinersSt. Louis Cardinals20230422,0,Sat,St. Louis Cardinals,NL,21,Seattle Mariners,AL,21,N,SEA03
20230422,San Francisco GiantsNew York Mets20230422,0,Sat,New York Mets,NL,22,San Francisco Giants,NL,21,D,SFO03
20230422,Tampa Bay RaysChicago White Sox20230422,0,Sat,Chicago White Sox,AL,21,Tampa Bay Rays,AL,21,D,STP01
20230422,Texas RangersOakland Athletics20230422,0,Sat,Oakland Athletics,AL,21,Texas Rangers,AL,20,N,ARL03
20230423,Los Angeles AngelsKansas City Royals20230423,0,Sun,Kansas City Royals,AL,22,Los Angeles Angels,AL,22,D,ANA01
20230423,Arizona DiamondbacksSan Diego Padres20230423,0,Sun,San Diego Padres,NL,24,Arizona Diamondbacks,NL,23,D,PHO01
20230423,Atlanta BravesHouston Astros20230423,0,Sun,Houston Astros,AL,22,Atlanta Braves,NL,22,D,ATL03
20230423,Baltimore OriolesDetroit Tigers20230423,0,Sun,Detroit Tigers,AL,21,Baltimore Orioles,AL,21,D,WIL02
20230423,Chicago CubsLos Angeles Dodgers20230423,0,Sun,Los Angeles Dodgers,NL,23,Chicago Cubs,NL,22,D,CHI11
20230423,Cleveland GuardiansMiami Marlins20230423,0,Sun,Miami Marlins,NL,22,Cleveland Guardians,AL,22,D,CLE08
20230423,Milwaukee BrewersBoston Red Sox20230423,0,Sun,Boston Red Sox,AL,23,Milwaukee Brewers,NL,22,D,MIL06
20230423,Minnesota TwinsWashington Nationals20230423,0,Sun,Washington Nationals,NL,21,Minnesota Twins,AL,22,D,MIN04
20230423,New York YankeesToronto Blue Jays20230423,0,Sun,Toronto Blue Jays,AL,22,New York Yankees,AL,22,D,NYC21
20230423,Philadelphia PhilliesColorado Rockies20230423,0,Sun,Colorado Rockies,NL,23,Philadelphia Phillies,NL,23,N,PHI13
20230423,Pittsburgh PiratesCincinnati Reds20230423,0,Sun,Cincinnati Reds,NL,23,Pittsburgh Pirates,NL,23,D,PIT08
20230423,Seattle MarinersSt. Louis Cardinals20230423,0,Sun,St. Louis Cardinals,NL,22,Seattle Mariners,AL,22,D,SEA03
20230423,San Francisco GiantsNew York Mets20230423,0,Sun,New York Mets,NL,23,San Francisco Giants,NL,22,D,SFO03
20230423,Tampa Bay RaysChicago White Sox20230423,0,Sun,Chicago White Sox,AL,22,Tampa Bay Rays,AL,22,D,STP01
20230423,Texas RangersOakland Athletics20230423,0,Sun,Oakland Athletics,AL,22,Texas Rangers,AL,21,D,ARL03
20230424,Los Angeles AngelsOakland Athletics20230424,0,Mon,Oakland Athletics,AL,23,Los Angeles Angels,AL,23,N,ANA01
20230424,Arizona DiamondbacksKansas City Royals20230424,0,Mon,Kansas City Royals,AL,23,Arizona Diamondbacks,NL,24,N,PHO01
20230424,Atlanta BravesMiami Marlins20230424,0,Mon,Miami Marlins,NL,23,Atlanta Braves,NL,23,N,ATL03
20230424,Baltimore OriolesBoston Red Sox20230424,0,Mon,Boston Red Sox,AL,24,Baltimore Orioles,AL,22,N,WIL02
20230424,Cincinnati RedsTexas Rangers20230424,0,Mon,Texas Rangers,AL,22,Cincinnati Reds,NL,24,N,DYE01
20230424,Cleveland GuardiansColorado Rockies20230424,0,Mon,Colorado Rockies,NL,24,Cleveland Guardians,AL,23,N,CLE08
20230424,Milwaukee BrewersDetroit Tigers20230424,0,Mon,Detroit Tigers,AL,22,Milwaukee Brewers,NL,23,N,MIL06
20230424,Minnesota TwinsNew York Yankees20230424,0,Mon,New York Yankees,AL,23,Minnesota Twins,AL,23,N,MIN04
20230424,San Francisco GiantsSt. Louis Cardinals20230424,0,Mon,St. Louis Cardinals,NL,23,San Francisco Giants,NL,23,N,SFO03
20230424,Tampa Bay RaysHouston Astros20230424,0,Mon,Houston Astros,AL,23,Tampa Bay Rays,AL,23,N,STP01
20230424,Toronto Blue JaysChicago White Sox20230424,0,Mon,Chicago White Sox,AL,23,Toronto Blue Jays,AL,23,N,TOR02
20230425,Los Angeles AngelsOakland Athletics20230425,0,Tue,Oakland Athletics,AL,24,Los Angeles Angels,AL,24,N,ANA01
20230425,Arizona DiamondbacksKansas City Royals20230425,0,Tue,Kansas City Royals,AL,24,Arizona Diamondbacks,NL,25,N,PHO01
20230425,Atlanta BravesMiami Marlins20230425,0,Tue,Miami Marlins,NL,24,Atlanta Braves,NL,24,N,ATL03
20230425,Baltimore OriolesBoston Red Sox20230425,0,Tue,Boston Red Sox,AL,25,Baltimore Orioles,AL,23,N,WIL02
20230425,Chicago CubsSan Diego Padres20230425,0,Tue,San Diego Padres,NL,25,Chicago Cubs,NL,23,N,CHI11
20230425,Cincinnati RedsTexas Rangers20230425,0,Tue,Texas Rangers,AL,23,Cincinnati Reds,NL,25,N,DYE01
20230425,Cleveland GuardiansColorado Rockies20230425,0,Tue,Colorado Rockies,NL,25,Cleveland Guardians,AL,24,N,CLE08
20230425,Milwaukee BrewersDetroit Tigers20230425,0,Tue,Detroit Tigers,AL,23,Milwaukee Brewers,NL,24,N,MIL06
20230425,Minnesota TwinsNew York Yankees20230425,0,Tue,New York Yankees,AL,24,Minnesota Twins,AL,24,N,MIN04
20230425,New York MetsWashington Nationals20230425,0,Tue,Washington Nationals,NL,22,New York Mets,NL,24,N,NYC20
20230425,Philadelphia PhilliesSeattle Mariners20230425,0,Tue,Seattle Mariners,AL,23,Philadelphia Phillies,NL,24,N,PHI13
20230425,Pittsburgh PiratesLos Angeles Dodgers20230425,0,Tue,Los Angeles Dodgers,NL,24,Pittsburgh Pirates,NL,24,N,PIT08
20230425,San Francisco GiantsSt. Louis Cardinals20230425,0,Tue,St. Louis Cardinals,NL,24,San Francisco Giants,NL,24,N,SFO03
20230425,Tampa Bay RaysHouston Astros20230425,0,Tue,Houston Astros,AL,24,Tampa Bay Rays,AL,24,N,STP01
20230425,Toronto Blue JaysChicago White Sox20230425,0,Tue,Chicago White Sox,AL,24,Toronto Blue Jays,AL,24,N,TOR02
20230426,Los Angeles AngelsOakland Athletics20230426,0,Wed,Oakland Athletics,AL,25,Los Angeles Angels,AL,25,N,ANA01
20230426,Arizona DiamondbacksKansas City Royals20230426,0,Wed,Kansas City Royals,AL,25,Arizona Diamondbacks,NL,26,N,PHO01
20230426,Atlanta BravesMiami Marlins20230426,0,Wed,Miami Marlins,NL,25,Atlanta Braves,NL,25,N,ATL03
20230426,Baltimore OriolesBoston Red Sox20230426,0,Wed,Boston Red Sox,AL,26,Baltimore Orioles,AL,24,D,WIL02
20230426,Chicago CubsSan Diego Padres20230426,0,Wed,San Diego Padres,NL,26,Chicago Cubs,NL,24,N,CHI11
20230426,Cincinnati RedsTexas Rangers20230426,0,Wed,Texas Rangers,AL,24,Cincinnati Reds,NL,26,N,DYE01
20230426,Cleveland GuardiansColorado Rockies20230426,0,Wed,Colorado Rockies,NL,26,Cleveland Guardians,AL,25,D,CLE08
20230426,Milwaukee BrewersDetroit Tigers20230426,0,Wed,Detroit Tigers,AL,24,Milwaukee Brewers,NL,25,N,MIL06
20230426,Minnesota TwinsNew York Yankees20230426,0,Wed,New York Yankees,AL,25,Minnesota Twins,AL,25,N,MIN04
20230426,New York MetsWashington Nationals20230426,0,Wed,Washington Nationals,NL,23,New York Mets,NL,25,N,NYC20
20230426,Philadelphia PhilliesSeattle Mariners20230426,0,Wed,Seattle Mariners,AL,24,Philadelphia Phillies,NL,25,N,PHI13
20230426,Pittsburgh PiratesLos Angeles Dodgers20230426,0,Wed,Los Angeles Dodgers,NL,25,Pittsburgh Pirates,NL,25,N,PIT08
20230426,San Francisco GiantsSt. Louis Cardinals20230426,0,Wed,St. Louis Cardinals,NL,25,San Francisco Giants,NL,25,N,SFO03
20230426,Tampa Bay RaysHouston Astros20230426,0,Wed,Houston Astros,AL,25,Tampa Bay Rays,AL,25,N,STP01
20230426,Toronto Blue JaysChicago White Sox20230426,0,Wed,Chicago White Sox,AL,25,Toronto Blue Jays,AL,25,D,TOR02
20230427,Los Angeles AngelsOakland Athletics20230427,0,Thu,Oakland Athletics,AL,26,Los Angeles Angels,AL,26,D,ANA01
20230427,Atlanta BravesMiami Marlins20230427,0,Thu,Miami Marlins,NL,26,Atlanta Braves,NL,26,N,ATL03
20230427,Chicago White SoxTampa Bay Rays20230427,0,Thu,Tampa Bay Rays,AL,26,Chicago White Sox,AL,26,N,CHI12
20230427,Chicago CubsSan Diego Padres20230427,0,Thu,San Diego Padres,NL,27,Chicago Cubs,NL,25,D,CHI11
20230427,Detroit TigersBaltimore Orioles20230427,0,Thu,Baltimore Orioles,AL,25,Detroit Tigers,AL,25,N,DET05
20230427,Minnesota TwinsKansas City Royals20230427,0,Thu,Kansas City Royals,AL,26,Minnesota Twins,AL,26,N,MIN04
20230427,New York MetsWashington Nationals20230427,0,Thu,Washington Nationals,NL,24,New York Mets,NL,26,N,NYC20
20230427,Philadelphia PhilliesSeattle Mariners20230427,0,Thu,Seattle Mariners,AL,25,Philadelphia Phillies,NL,26,D,PHI13
20230427,Pittsburgh PiratesLos Angeles Dodgers20230427,0,Thu,Los Angeles Dodgers,NL,26,Pittsburgh Pirates,NL,26,N,PIT08
20230427,San Francisco GiantsSt. Louis Cardinals20230427,0,Thu,St. Louis Cardinals,NL,26,San Francisco Giants,NL,26,N,SFO03
20230427,Texas RangersNew York Yankees20230427,0,Thu,New York Yankees,AL,26,Texas Rangers,AL,25,N,ARL03
20230428,Boston Red SoxCleveland Guardians20230428,0,Fri,Cleveland Guardians,AL,26,Boston Red Sox,AL,27,N,BOS07
20230428,Chicago White SoxTampa Bay Rays20230428,0,Fri,Tampa Bay Rays,AL,27,Chicago White Sox,AL,27,N,CHI12
20230428,Colorado RockiesArizona Diamondbacks20230428,0,Fri,Arizona Diamondbacks,NL,27,Colorado Rockies,NL,27,N,DEN02
20230428,Detroit TigersBaltimore Orioles20230428,0,Fri,Baltimore Orioles,AL,26,Detroit Tigers,AL,26,N,DET05
20230428,Houston AstrosPhiladelphia Phillies20230428,0,Fri,Philadelphia Phillies,NL,27,Houston Astros,AL,26,N,HOU03
20230428,Los Angeles DodgersSt. Louis Cardinals20230428,0,Fri,St. Louis Cardinals,NL,27,Los Angeles Dodgers,NL,27,N,LOS03
20230428,Miami MarlinsChicago Cubs20230428,0,Fri,Chicago Cubs,NL,26,Miami Marlins,NL,27,N,MIA02
20230428,Milwaukee BrewersLos Angeles Angels20230428,0,Fri,Los Angeles Angels,AL,27,Milwaukee Brewers,NL,26,N,MIL06
20230428,Minnesota TwinsKansas City Royals20230428,0,Fri,Kansas City Royals,AL,27,Minnesota Twins,AL,27,D,MIN04
20230428,New York MetsAtlanta Braves20230428,0,Fri,Atlanta Braves,NL,27,New York Mets,NL,27,N,NYC20
20230428,Oakland AthleticsCincinnati Reds20230428,0,Fri,Cincinnati Reds,NL,27,Oakland Athletics,AL,27,N,OAK01
20230428,Texas RangersNew York Yankees20230428,0,Fri,New York Yankees,AL,27,Texas Rangers,AL,26,N,ARL03
20230428,Toronto Blue JaysSeattle Mariners20230428,0,Fri,Seattle Mariners,AL,26,Toronto Blue Jays,AL,26,N,TOR02
20230428,Washington NationalsPittsburgh Pirates20230428,0,Fri,Pittsburgh Pirates,NL,27,Washington Nationals,NL,25,N,WAS11
20230429,Boston Red SoxCleveland Guardians20230429,0,Sat,Cleveland Guardians,AL,27,Boston Red Sox,AL,28,D,BOS07
20230429,Chicago White SoxTampa Bay Rays20230429,0,Sat,Tampa Bay Rays,AL,28,Chicago White Sox,AL,28,N,CHI12
